YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W11,8293,,31456,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W11,10920,,10945,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W11,762,,74,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W11,2283,,985,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W11,3328,,2640,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W11,2175,,4611,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W11,794,,25,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W12,11992,,2527,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W12,62140,,56499,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W12,31520,,286,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W12,3721,,265,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W12,25777,,24868,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W12,6168,,933,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W12,18160,,3460,0,84200,CZ,10693939,CZ,ALL,MOD,8694474
2021-W12,87917,,81367,0,163800,CZ,10693939,CZ,ALL,COM,8694474
2021-W12,35241,,551,0,11900,CZ,10693939,CZ,ALL,AZ,8694474
2021-W12,296,,52,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W12,1503,,933,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W12,109,,6,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W12,1914,,161,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W12,3980,,554,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W12,15440,,13911,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W12,8777,,10010,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W12,1892,,326,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W12,1697,,98,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W12,1738,,309,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W12,6432,,8657,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W12,5641,,40,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W12,21207,,26,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W12,49964,,17718,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W12,8731,,472,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W12,5744,,30124,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W12,1523,,1746,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W12,4672,,220,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W12,7327,,13454,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W12,748,,444,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W12,522,,275,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W12,2417,,4638,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W12,159,,55,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W12,1516,,1275,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W13,38037,,85092,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W13,16484,,72,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W13,21815,,9608,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W13,18767,,35138,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W13,6518,,3817,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W13,2474,,24,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W13,28333,,13425,0,3400,CZ,10693939,CZ,ALL,MOD,8694474
2021-W13,18958,,96,0,31600,CZ,10693939,CZ,ALL,AZ,8694474
2021-W13,56804,,120230,0,163800,CZ,10693939,CZ,ALL,COM,8694474
2021-W13,66,,0,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W13,268,,128,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W13,995,,1679,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W13,4116,,2302,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W13,11109,,19994,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W13,1164,,15,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W13,2133,,1387,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W13,1242,,9,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W13,6642,,13399,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W13,7877,,9920,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W13,3930,,15,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W13,3238,,1382,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W13,26335,,56869,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W13,15447,,4242,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W13,10008,,36,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W13,2546,,21,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W13,3130,,3984,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W13,3825,,18303,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W13,4710,,12339,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W13,462,,9,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W13,768,,1126,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W13,1387,,3167,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W13,168,,10,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W13,860,,2037,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W14,32174,,356,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W14,12722,,11612,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W14,61478,,91887,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W14,3654,,6597,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W14,4359,,78,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W14,28677,,33643,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W14,90155,,125530,0,285480,CZ,10693939,CZ,ALL,COM,8694474
2021-W14,36533,,434,0,67300,CZ,10693939,CZ,ALL,AZ,8694474
2021-W14,16376,,18209,0,75500,CZ,10693939,CZ,ALL,MOD,8694474
2021-W14,1302,,2189,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W14,129,,3,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W14,208,,204,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W14,2192,,4005,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W14,2503,,43,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W14,17082,,19107,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W14,1252,,2388,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W14,1727,,32,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W14,10256,,12305,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W14,7103,,38,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W14,2417,,1445,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W14,12681,,7650,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W14,44761,,73522,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W14,20301,,192,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W14,8633,,7844,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W14,4036,,10715,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W14,4770,,126,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W14,1672,,2323,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W14,5052,,12085,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W14,450,,1143,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W14,485,,70,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W14,77,,34,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W14,418,,2554,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W14,2182,,2851,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W15,39559,,473,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W15,111800,,82123,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W15,18015,,19190,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W15,4916,,9957,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W15,54577,,30997,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W15,3940,,99,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W15,22931,,29147,0,2900,CZ,10693939,CZ,ALL,MOD,8694474
2021-W15,166377,,113120,0,286650,CZ,10693939,CZ,ALL,COM,8694474
2021-W15,43499,,572,0,14400,CZ,10693939,CZ,ALL,AZ,8694474
2021-W15,2262,,1465,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W15,248,,427,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W15,66,,3,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W15,2770,,5912,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W15,33122,,17935,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W15,1522,,58,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W15,1898,,3618,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W15,19092,,11543,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W15,2351,,38,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W15,35588,,6963,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W15,6443,,2215,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W15,14317,,59,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W15,72138,,68085,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W15,10220,,14583,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W15,21282,,232,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W15,4074,,7075,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W15,1352,,2392,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W15,3960,,182,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W15,595,,40,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W15,736,,2189,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W15,7590,,9014,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W15,36,,11,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W15,567,,2755,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W15,4109,,2413,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W16,203,,0,0,,CZ,10693939,CZ,1_Age60+,JANSS,2783197
2021-W16,153853,,45631,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W16,29466,,466,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W16,10462,,11549,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W16,73,,0,0,,CZ,10693939,CZ,1_Age<60,JANSS,5911277
2021-W16,66179,,19187,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W16,3864,,382,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W16,2974,,6052,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W16,220032,,64818,0,286650,CZ,10693939,CZ,ALL,COM,8694474
2021-W16,13436,,17601,0,0,CZ,10693939,CZ,ALL,MOD,8694474
2021-W16,276,,0,0,4250,CZ,10693939,CZ,ALL,JANSS,8694474
2021-W16,33330,,848,0,33400,CZ,10693939,CZ,ALL,AZ,8694474
2021-W16,5,,0,0,,CZ,10693939,CZ,Age18_24,JANSS,671799
2021-W16,3231,,1210,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W16,61,,30,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W16,119,,292,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W16,39644,,11498,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W16,1662,,3829,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W16,36,,0,0,,CZ,10693939,CZ,Age25_49,JANSS,3899741
2021-W16,1590,,256,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W16,2211,,96,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W16,32,,0,0,,CZ,10693939,CZ,Age50_59,JANSS,1339737
2021-W16,23065,,6462,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W16,1193,,1931,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W16,110045,,7090,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W16,5954,,1668,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W16,14807,,99,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W16,125,,0,0,,CZ,10693939,CZ,Age60_69,JANSS,1330494
2021-W16,60,,0,0,,CZ,10693939,CZ,Age70_79,JANSS,1011603
2021-W16,3948,,8258,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W16,40393,,34417,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W16,12276,,205,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W16,18,,0,0,,CZ,10693939,CZ,Age80+,JANSS,441100
2021-W16,3415,,4124,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W16,560,,1623,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W16,2383,,162,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W16,6,,0,0,,CZ,10693939,CZ,HCW,JANSS,275764
2021-W16,386,,696,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W16,8472,,5506,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W16,508,,55,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W16,430,,1765,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W16,123,,285,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W16,5053,,1987,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W17,7489,,15239,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W17,4944,,0,0,,CZ,10693939,CZ,1_Age60+,JANSS,2783197
2021-W17,209671,,22054,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W17,23668,,531,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W17,65784,,13871,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W17,4292,,391,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W17,2894,,6288,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W17,1102,,0,0,,CZ,10693939,CZ,1_Age<60,JANSS,5911277
2021-W17,10383,,21527,0,64700,CZ,10693939,CZ,ALL,MOD,8694474
2021-W17,27960,,922,0,51300,CZ,10693939,CZ,ALL,AZ,8694474
2021-W17,275455,,35927,0,404820,CZ,10693939,CZ,ALL,COM,8694474
2021-W17,6046,,0,0,10100,CZ,10693939,CZ,ALL,JANSS,8694474
2021-W17,2729,,639,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W17,58,,17,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W17,38,,0,0,,CZ,10693939,CZ,Age18_24,JANSS,671799
2021-W17,127,,266,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W17,1443,,230,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W17,1485,,4081,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W17,423,,0,0,,CZ,10693939,CZ,Age25_49,JANSS,3899741
2021-W17,30171,,8366,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W17,32671,,4845,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W17,641,,0,0,,CZ,10693939,CZ,Age50_59,JANSS,1339737
2021-W17,1281,,1940,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W17,2787,,144,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W17,13885,,94,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W17,2597,,0,0,,CZ,10693939,CZ,Age60_69,JANSS,1330494
2021-W17,179238,,4468,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W17,5040,,2342,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W17,27269,,15837,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W17,8198,,284,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W17,1929,,0,0,,CZ,10693939,CZ,Age70_79,JANSS,1011603
2021-W17,2110,,10848,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W17,1585,,153,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W17,418,,0,0,,CZ,10693939,CZ,Age80+,JANSS,441100
2021-W17,3164,,1749,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W17,339,,2049,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W17,0,,2,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W17,8368,,2795,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W17,189,,0,0,,CZ,10693939,CZ,HCW,JANSS,275764
2021-W17,268,,776,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W17,422,,112,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W17,284,,977,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W17,3322,,826,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W17,44,,10,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W17,15,,0,0,,CZ,10693939,CZ,LTCF,JANSS,180174
2021-W18,6270,,0,0,,CZ,10693939,CZ,1_Age60+,JANSS,2783197
2021-W18,16258,,2794,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W18,8766,,10340,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W18,170699,,12652,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W18,6560,,960,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W18,2369,,0,0,,CZ,10693939,CZ,1_Age<60,JANSS,5911277
2021-W18,6236,,2143,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W18,196787,,8268,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W18,22818,,3754,0,99000,CZ,10693939,CZ,ALL,AZ,8694474
2021-W18,15002,,12483,0,54400,CZ,10693939,CZ,ALL,MOD,8694474
2021-W18,367486,,20920,0,430560,CZ,10693939,CZ,ALL,COM,8694474
2021-W18,8639,,0,0,11800,CZ,10693939,CZ,ALL,JANSS,8694474
2021-W18,106,,49,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W18,61,,0,0,,CZ,10693939,CZ,Age18_24,JANSS,671799
2021-W18,3381,,394,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W18,176,,120,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W18,789,,0,0,,CZ,10693939,CZ,Age25_49,JANSS,3899741
2021-W18,1836,,554,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W18,2119,,1287,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W18,43797,,4822,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W18,4617,,356,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W18,3940,,734,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W18,1519,,0,0,,CZ,10693939,CZ,Age50_59,JANSS,1339737
2021-W18,149307,,3040,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W18,6123,,1790,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W18,3582,,0,0,,CZ,10693939,CZ,Age60_69,JANSS,1330494
2021-W18,9159,,358,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W18,143245,,3766,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W18,2258,,7094,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W18,23808,,7875,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W18,2192,,0,0,,CZ,10693939,CZ,Age70_79,JANSS,1011603
2021-W18,5729,,1256,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W18,1370,,1180,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W18,3646,,1011,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W18,496,,0,0,,CZ,10693939,CZ,Age80+,JANSS,441100
2021-W18,385,,1456,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W18,8870,,1736,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W18,254,,278,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W18,180,,0,0,,CZ,10693939,CZ,HCW,JANSS,275764
2021-W18,408,,374,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W18,27,,0,0,,CZ,10693939,CZ,LTCF,JANSS,180174
2021-W18,410,,271,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W18,27,,313,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W18,2953,,654,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W19,12357,,11875,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W19,4669,,0,0,,CZ,10693939,CZ,1_Age60+,JANSS,2783197
2021-W19,97340,,6173,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W19,9901,,8607,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W19,7878,,3507,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W19,13533,,1919,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W19,296346,,4887,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W19,3062,,0,0,,CZ,10693939,CZ,1_Age<60,JANSS,5911277
2021-W19,7731,,0,0,200,CZ,10693939,CZ,ALL,JANSS,8694474
2021-W19,20236,,15382,0,40200,CZ,10693939,CZ,ALL,AZ,8694474
2021-W19,393686,,11060,0,431730,CZ,10693939,CZ,ALL,COM,8694474
2021-W19,23434,,10526,0,72000,CZ,10693939,CZ,ALL,MOD,8694474
2021-W19,61,,0,0,,CZ,10693939,CZ,Age18_24,JANSS,671799
2021-W19,266,,104,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W19,169,,158,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W19,3635,,309,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W19,3173,,2080,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W19,1291,,0,0,,CZ,10693939,CZ,Age25_49,JANSS,3899741
2021-W19,102292,,2961,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W19,5007,,1121,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W19,190149,,1601,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W19,8260,,694,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W19,1710,,0,0,,CZ,10693939,CZ,Age50_59,JANSS,1339737
2021-W19,4531,,1268,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W19,7065,,1661,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W19,2574,,0,0,,CZ,10693939,CZ,Age60_69,JANSS,1330494
2021-W19,76022,,2521,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W19,6955,,1431,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W19,1652,,0,0,,CZ,10693939,CZ,Age70_79,JANSS,1011603
2021-W19,17994,,2979,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W19,4231,,4441,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W19,2381,,5715,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W19,455,,1231,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W19,1171,,6003,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W19,443,,0,0,,CZ,10693939,CZ,Age80+,JANSS,441100
2021-W19,3324,,673,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W19,1,,0,0,,CZ,10693939,CZ,AgeUNK,AZ,
2021-W19,298,,243,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W19,7534,,1157,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W19,193,,0,0,,CZ,10693939,CZ,HCW,JANSS,275764
2021-W19,390,,1446,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W19,304,,388,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W19,2180,,610,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W19,65,,2321,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W19,14,,0,0,,CZ,10693939,CZ,LTCF,JANSS,180174
2021-W20,4492,,16358,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W20,11785,,7219,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W20,53955,,49058,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W20,3110,,0,0,,CZ,10693939,CZ,1_Age60+,JANSS,2783197
2021-W20,3185,,0,0,,CZ,10693939,CZ,1_Age<60,JANSS,5911277
2021-W20,312937,,20258,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W20,4680,,6839,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W20,22275,,2469,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W20,366893,,69316,0,432900,CZ,10693939,CZ,ALL,COM,8694474
2021-W20,6295,,0,0,12400,CZ,10693939,CZ,ALL,JANSS,8694474
2021-W20,9172,,23197,0,31700,CZ,10693939,CZ,ALL,AZ,8694474
2021-W20,34060,,9688,0,65300,CZ,10693939,CZ,ALL,MOD,8694474
2021-W20,428,,128,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W20,3276,,987,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W20,96,,0,0,,CZ,10693939,CZ,Age18_24,JANSS,671799
2021-W20,122,,229,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W20,2650,,4078,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W20,1863,,0,0,,CZ,10693939,CZ,Age25_49,JANSS,3899741
2021-W20,14160,,1482,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W20,218932,,11682,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W20,7687,,859,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W20,1907,,2529,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W20,90421,,7556,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W20,1226,,0,0,,CZ,10693939,CZ,Age50_59,JANSS,1339737
2021-W20,1729,,0,0,,CZ,10693939,CZ,Age60_69,JANSS,1330494
2021-W20,7507,,1963,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
